Price,SMA_20,SMA_50,SMA_100,SMA_200,Momentum_20,Momentum_50,Volume_Uptrend,Golden_Cross,SMA_50_above_200,SMA_20_above_50,SMA_50_above_100,SMA_20_above_200,Perfect_Setup,Abs_30d,Abs_90d,Abs_180d,Rel_30d,Rel_90d,Rel_180d,Ticker
2805.8,2887.52,2755.58,2626.0,2301.69,-4.56,5.79,False,False,True,True,True,True,False,-2.67%,17.58%,34.33%,-1.82%,17.54%,26.75%,ENDURANCE.NS
202.0,203.72,203.58,213.79,191.05,0.03,-15.77,True,False,True,True,False,True,False,4.51%,-3.47%,22.84%,5.37%,-3.51%,15.26%,ENGINERSIN.NS
1624.0,1667.94,1725.66,1687.68,1506.81,-8.3,-8.18,True,False,True,False,True,True,False,-7.50%,3.41%,30.82%,-6.64%,3.37%,23.24%,ERIS.NS
3649.0,3659.39,3552.0,3445.3,3332.55,-0.77,5.96,True,False,True,True,True,True,False,2.05%,8.76%,7.03%,2.90%,8.72%,-0.55%,ESCORTS.NS
329.45,329.35,318.75,284.67,259.12,1.03,21.26,False,False,True,True,True,True,False,0.89%,46.56%,45.04%,1.74%,46.52%,37.45%,ETERNAL.NS
395.15,409.57,397.87,391.43,382.78,-5.71,0.23,False,False,True,True,True,True,False,-1.32%,2.72%,3.92%,-0.47%,2.68%,-3.67%,EXIDEIND.NS
242.05,239.68,227.16,215.31,194.57,1.83,10.01,False,False,True,True,True,True,False,7.60%,20.52%,46.76%,8.46%,20.48%,39.18%,NYKAA.NS
193.61,194.16,196.21,201.49,195.33,0.2,-8.29,False,False,True,False,False,False,False,-2.33%,-3.39%,1.15%,-1.48%,-3.43%,-6.43%,FEDERALBNK.NS
887.05,975.51,965.52,961.95,880.91,-10.3,-7.57,False,False,True,True,True,True,False,-12.52%,-3.54%,2.24%,-11.67%,-3.58%,-5.35%,FACT.NS
820.4,834.51,843.41,896.52,923.1,-3.35,-10.12,False,False,False,False,False,False,False,-2.68%,-15.73%,-18.19%,-1.82%,-15.77%,-25.77%,FINCABLES.NS
199.92,212.72,206.02,207.87,201.8,-7.02,-2.1,False,False,True,True,False,True,False,-0.64%,-10.22%,-2.62%,0.22%,-10.26%,-10.20%,FINPIPE.NS
327.6,356.28,355.82,364.67,355.84,-11.22,-6.59,True,False,False,True,False,True,False,-11.76%,-15.22%,-10.50%,-10.90%,-15.26%,-18.08%,FSL.NS
534.05,531.51,569.52,650.88,683.87,0.16,-25.96,False,False,False,False,False,False,False,-8.57%,-22.51%,-16.68%,-7.71%,-22.55%,-24.26%,FIVESTAR.NS
989.0,961.19,924.15,839.56,745.96,3.39,22.38,True,False,True,True,True,True,False,4.37%,39.34%,49.22%,5.23%,39.30%,41.64%,FORTIS.NS
174.0,177.03,176.31,182.14,177.86,-2.26,-4.9,True,False,False,True,False,False,False,-2.12%,-9.95%,3.22%,-1.27%,-9.99%,-4.36%,GAIL.NS
3066.2,2899.91,2793.45,2522.98,2087.34,8.83,25.31,True,False,True,True,True,True,False,12.36%,38.15%,62.78%,13.21%,38.11%,55.20%,GVT&D.NS
89.95,88.87,89.25,88.17,82.86,2.95,-2.14,True,False,True,False,True,True,False,1.11%,4.25%,24.58%,1.97%,4.21%,17.00%,GMRAIRPORT.NS
2655.0,2535.28,2541.39,2707.77,2131.19,7.06,1.62,True,False,True,False,False,True,False,2.23%,-2.45%,81.80%,3.09%,-2.49%,74.22%,GRSE.NS
367.6,366.04,368.8,377.04,390.7,1.41,-1.58,False,False,False,False,False,False,False,-1.35%,-8.32%,-10.76%,-0.49%,-8.36%,-18.34%,GICRE.NS
9580.0,10052.1,10297.49,10095.93,9305.16,-4.83,-14.52,True,False,True,False,True,True,False,-8.11%,2.50%,0.57%,-7.25%,2.46%,-7.01%,GILLETTE.NS
1975.6,1966.16,1959.07,1828.17,1696.67,5.82,-0.98,True,False,True,True,True,True,False,1.65%,30.51%,17.62%,2.50%,30.47%,10.04%,GLAND.NS
2700.0,2768.95,2836.58,3012.02,2721.5,-3.86,-13.97,False,False,True,False,False,True,False,-3.82%,-7.61%,24.87%,-2.96%,-7.65%,17.29%,GLAXO.NS
1958.0,2048.57,2036.93,1861.22,1657.45,2.16,-10.28,True,False,True,True,True,True,False,1.89%,41.54%,30.96%,2.74%,41.50%,23.38%,GLENMARK.NS
1309.0,1354.12,1356.58,1283.59,1217.55,-5.85,0.7,True,False,True,False,True,True,False,-4.97%,8.19%,27.51%,-4.12%,8.15%,19.93%,MEDANTA.NS
344.8,353.57,358.1,347.28,324.62,-2.79,-1.85,False,False,True,False,True,True,False,-4.73%,5.57%,20.92%,-3.87%,5.53%,13.34%,GODIGIT.NS
247.19,253.45,227.41,208.01,197.13,-0.32,28.67,False,False,True,True,True,True,False,10.75%,26.80%,33.95%,11.61%,26.76%,26.37%,GPIL.NS
3378.0,3478.25,3369.44,3103.67,2537.66,-0.54,8.21,False,False,True,True,True,True,False,-8.53%,22.21%,125.57%,-7.67%,22.17%,117.99%,GODFRYPHLP.NS
696.8,728.74,764.77,762.13,746.56,-6.12,-11.83,True,False,True,False,True,False,False,-8.44%,-5.68%,-5.09%,-7.59%,-5.72%,-12.67%,GODREJAGRO.NS
1148.6,1224.84,1227.06,1228.24,1173.74,-10.53,-6.89,True,False,True,False,False,True,False,-7.88%,-9.15%,0.33%,-7.03%,-9.19%,-7.26%,GODREJCP.NS
1187.4,1203.44,1189.9,1197.9,1124.17,-3.0,2.83,True,False,True,True,False,True,False,-7.54%,1.65%,19.41%,-6.69%,1.61%,11.83%,GODREJIND.NS
2030.1,2020.94,2041.76,2176.91,2209.31,0.9,-14.11,True,False,False,False,False,False,False,-1.14%,-9.05%,-12.04%,-0.29%,-9.09%,-19.62%,GODREJPROP.NS
544.5,528.12,491.95,497.75,510.1,5.02,14.48,True,False,False,True,False,True,False,17.86%,4.55%,-6.44%,18.71%,4.51%,-14.02%,GRANULES.NS
546.15,545.56,540.04,540.84,504.84,4.04,-2.93,False,False,True,True,False,True,False,0.91%,4.78%,11.73%,1.77%,4.74%,4.15%,GRAPHITE.NS
2792.0,2808.21,2784.7,2746.36,2626.79,0.38,2.92,False,False,True,True,True,True,False,-3.10%,8.71%,21.27%,-2.24%,8.67%,13.69%,GRASIM.NS
1563.1,1650.04,1718.84,1776.02,1848.86,-7.45,-8.77,False,False,False,False,False,False,False,-9.39%,-18.06%,-22.97%,-8.53%,-18.10%,-30.56%,GRAVITA.NS
997.55,1007.51,973.89,970.16,938.01,4.04,1.54,True,False,True,True,True,True,False,1.78%,6.80%,9.28%,2.63%,6.76%,1.70%,GESHIP.NS
3710.5,3646.17,3543.82,3592.87,3731.59,9.35,6.12,True,False,False,True,False,False,False,8.75%,-7.48%,-2.17%,9.60%,-7.52%,-9.75%,FLUOROCHEM.NS
437.05,434.41,432.81,448.3,444.78,0.23,-6.0,False,False,False,True,False,False,False,1.86%,-4.02%,-8.88%,2.71%,-4.07%,-16.46%,GUJGASLTD.NS
618.0,556.24,469.41,424.59,356.65,36.96,37.62,False,False,True,True,True,True,False,47.14%,76.46%,115.10%,47.99%,76.42%,107.52%,GMDCLTD.NS
496.7,506.04,508.71,514.48,512.75,-4.46,-5.97,False,False,False,False,False,False,False,-2.80%,-6.19%,-1.41%,-1.94%,-6.24%,-8.99%,GNFC.NS
158.5,156.04,154.19,152.84,149.3,4.04,-0.91,False,False,True,True,True,True,False,4.45%,10.51%,-1.28%,5.31%,10.47%,-8.86%,GPPL.NS
318.1,309.66,304.85,315.79,315.61,7.1,-2.65,True,False,False,True,False,False,False,6.03%,-1.09%,-6.96%,6.88%,-1.13%,-14.55%,GSPL.NS
514.0,509.99,508.96,506.84,472.1,7.48,-4.24,False,False,True,True,True,True,False,2.39%,3.19%,21.66%,3.25%,3.15%,14.08%,HEG.NS
836.5,846.77,754.31,673.8,599.74,-1.59,40.41,False,False,True,True,True,True,False,5.75%,48.49%,58.66%,6.60%,48.45%,51.08%,HBLENGINE.NS
1391.0,1438.91,1464.02,1557.54,1603.2,-5.12,-8.49,True,False,False,False,False,False,False,-6.86%,-15.41%,-21.28%,-6.01%,-15.45%,-28.86%,HCLTECH.NS
5555.0,5725.15,5671.31,5307.49,4633.01,-0.44,-0.63,False,False,True,True,True,True,False,-2.87%,17.15%,47.19%,-2.01%,17.11%,39.61%,HDFCAMC.NS
965.8,961.77,977.76,972.49,917.66,1.19,-3.76,True,False,True,False,True,True,False,-2.99%,2.66%,19.92%,-2.14%,2.61%,12.34%,HDFCBANK.NS
762.75,771.55,769.61,768.75,707.63,-2.44,3.14,False,False,True,True,True,True,False,-3.91%,-1.94%,25.66%,-3.05%,-1.98%,18.08%,HDFCLIFE.NS
73.62,73.45,73.59,79.55,85.57,2.85,-8.21,True,False,False,False,False,False,False,1.27%,-15.85%,-24.82%,2.13%,-15.89%,-32.41%,HFCL.NS
525.55,560.22,579.01,598.32,629.5,-8.34,-15.61,True,False,False,False,False,False,False,-12.01%,-12.32%,-25.85%,-11.15%,-12.36%,-33.43%,HAPPSTMNDS.NS
1485.2,1567.3,1541.46,1544.73,1551.11,-6.17,-3.03,False,False,False,True,False,True,False,-5.27%,-5.57%,-2.44%,-4.42%,-5.61%,-10.02%,HAVELLS.NS
5437.5,5361.85,4992.77,4621.16,4230.14,1.65,27.11,True,False,True,True,True,True,False,6.68%,26.54%,37.92%,7.53%,26.49%,30.33%,HEROMOTOCO.NS
449.0,461.36,468.43,473.58,475.69,-0.81,-12.64,True,False,False,False,False,False,False,-6.48%,-5.92%,-21.83%,-5.62%,-5.96%,-29.41%,HSCL.NS
766.0,748.27,716.4,687.51,654.01,3.1,11.82,False,False,True,True,True,True,False,8.30%,18.72%,30.58%,9.15%,18.68%,23.00%,HINDALCO.NS
4809.0,4703.07,4568.5,4748.37,4338.33,8.04,1.41,True,False,True,True,False,True,False,7.49%,-3.84%,26.95%,8.34%,-3.88%,19.37%,HAL.NS
334.8,284.6,259.28,257.17,242.45,35.71,23.75,True,False,True,True,True,True,False,40.33%,35.43%,48.85%,41.19%,35.39%,41.27%,HINDCOPPER.NS
433.9,409.84,401.82,403.8,378.62,12.05,3.73,True,False,True,True,False,True,False,10.37%,6.50%,19.30%,11.22%,6.46%,11.71%,HINDPETRO.NS
2535.0,2576.56,2565.86,2461.62,2379.29,-4.87,2.23,True,False,True,True,True,True,False,-4.27%,8.45%,8.18%,-3.41%,8.41%,0.60%,HINDUNILVR.NS
481.75,454.92,439.53,445.74,438.07,8.36,8.7,True,False,True,True,False,True,False,11.81%,8.56%,12.68%,12.67%,8.52%,5.10%,HINDZINC.NS
18225.0,19202.1,19684.09,19077.66,15955.58,-5.07,-9.37,True,False,True,False,True,True,False,-9.28%,-0.53%,35.76%,-8.43%,-0.57%,28.18%,POWERINDIA.NS
1234.0,1258.73,1270.36,1283.09,1160.67,-2.14,-11.44,False,False,True,False,False,True,False,-3.55%,5.19%,18.89%,-2.69%,5.14%,11.31%,HOMEFIRST.NS
284.35,298.35,287.25,293.71,263.71,-4.34,0.94,False,False,True,True,False,True,False,-4.40%,-10.80%,17.91%,-3.55%,-10.84%,10.33%,HONASA.NS
35965.0,36633.0,37552.9,38123.63,37475.89,-6.3,-11.13,True,False,True,False,False,False,False,-5.59%,-3.07%,-12.76%,-4.74%,-3.11%,-20.35%,HONAUT.NS
232.5,223.33,216.22,223.58,215.7,7.95,4.2,True,False,True,True,False,True,False,9.77%,-0.98%,11.33%,10.62%,-1.02%,3.75%,HUDCO.NS
2544.0,2617.99,2416.09,2194.45,1957.89,1.15,21.45,False,False,True,True,True,True,False,3.89%,36.41%,44.14%,4.75%,36.37%,36.56%,HYUNDAI.NS
1372.0,1395.2,1419.79,1422.88,1354.37,-1.79,-6.18,True,False,True,False,False,True,False,-5.12%,-4.90%,11.47%,-4.26%,-4.94%,3.89%,ICICIBANK.NS
1899.1,1870.74,1893.45,1916.06,1859.03,3.2,-0.72,True,False,True,False,False,True,False,-2.75%,3.41%,1.52%,-1.90%,3.37%,-6.06%,ICICIGI.NS
597.0,600.52,611.89,626.71,613.7,-1.94,-5.81,False,False,False,False,False,False,False,-5.75%,-8.03%,-7.25%,-4.90%,-8.07%,-14.84%,ICICIPRULI.NS
92.34,92.04,91.53,93.09,84.25,1.9,-3.07,False,False,True,True,False,True,False,-5.37%,1.01%,21.07%,-4.51%,0.97%,13.49%,IDBI.NS
69.0,71.24,70.32,70.8,65.99,-2.25,-4.75,False,False,True,True,False,True,False,-1.54%,1.82%,11.76%,-0.69%,1.78%,4.18%,IDFCFIRSTB.NS
55.4,55.25,55.15,58.16,53.58,3.78,-8.03,True,False,True,True,False,True,False,1.17%,-21.21%,1.11%,2.02%,-21.25%,-6.47%,IFCI.NS
452.25,442.51,454.4,460.78,409.76,3.49,-14.64,False,False,True,False,False,True,False,-1.63%,7.30%,12.49%,-0.78%,7.25%,4.90%,IIFL.NS
1163.3,1196.04,1164.85,1186.55,1094.86,-1.45,-4.88,False,False,True,True,False,True,False,1.50%,-3.17%,15.25%,2.36%,-3.21%,7.66%,INOXINDIA.NS
41.54,42.55,43.84,46.87,48.16,-3.4,-13.96,False,False,False,False,False,False,False,-6.73%,-19.64%,-18.69%,-5.87%,-19.68%,-26.28%,IRB.NS
174.0,175.53,172.77,184.26,179.21,1.7,-6.97,False,False,False,True,False,False,False,2.84%,-8.46%,-5.95%,3.70%,-8.50%,-13.53%,IRCON.NS
404.9,408.5,409.1,414.53,417.01,-1.66,-2.67,True,False,False,False,False,False,False,-0.16%,-3.64%,-4.06%,0.69%,-3.68%,-11.64%,ITC.NS
308.5,313.59,303.81,308.5,307.11,8.47,-2.37,True,False,False,True,False,True,False,4.51%,9.73%,-30.31%,5.36%,9.69%,-37.90%,ITI.NS
567.6,569.41,566.5,575.03,576.28,2.64,3.12,False,False,False,True,False,False,False,-0.92%,-3.10%,-10.00%,-0.06%,-3.14%,-17.58%,INDGN.NS
390.0,393.89,379.31,356.87,331.16,1.66,12.36,False,False,True,True,True,True,False,4.49%,19.25%,3.50%,5.34%,19.21%,-4.08%,INDIACEM.NS
2401.0,2511.99,2554.68,2511.05,2322.31,-7.66,-9.49,False,False,True,False,True,True,False,-7.28%,4.23%,4.55%,-6.42%,4.19%,-3.03%,INDIAMART.NS
737.35,699.5,671.2,645.16,583.12,9.97,17.43,True,False,True,True,True,True,False,9.91%,24.34%,49.51%,10.77%,24.30%,41.92%,INDIANB.NS
141.77,143.61,141.78,169.32,171.4,-0.21,-26.38,True,False,False,True,False,False,False,-1.97%,-28.33%,-13.63%,-1.12%,-28.37%,-21.21%,IEX.NS
724.0,760.76,760.82,760.1,775.66,-6.45,-4.27,False,False,False,False,True,False,False,-9.01%,-4.61%,-7.07%,-8.15%,-4.65%,-14.66%,INDHOTEL.NS
149.65,145.14,142.79,142.52,134.9,6.52,0.6,True,False,True,True,True,True,False,5.80%,6.02%,20.74%,6.66%,5.98%,13.15%,IOC.NS
39.59,39.42,38.36,38.61,41.82,0.3,0.89,False,False,False,True,False,False,False,3.05%,4.18%,-26.37%,3.90%,4.14%,-33.95%,IOB.NS
707.0,717.88,721.68,748.62,748.03,-0.82,-6.92,True,False,False,False,False,False,False,-2.44%,-8.81%,-6.18%,-1.59%,-8.85%,-13.76%,IRCTC.NS
125.8,125.94,126.21,132.38,132.03,1.8,-3.8,True,False,False,False,False,False,False,0.29%,-10.36%,-6.61%,1.14%,-10.40%,-14.19%,IRFC.NS
152.81,150.58,148.29,158.65,168.7,4.88,-2.18,True,False,False,True,False,False,False,3.75%,-11.98%,-25.91%,4.61%,-12.02%,-33.50%,IREDA.NS
209.07,210.93,207.45,208.94,201.37,-3.92,-1.1,True,False,True,True,False,True,False,1.85%,-1.32%,2.39%,2.70%,-1.36%,-5.19%,IGL.NS
352.65,350.89,351.29,374.8,364.16,8.79,-11.01,False,False,False,False,False,False,False,1.32%,-9.88%,3.63%,2.18%,-9.92%,-3.95%,INDUSTOWER.NS
743.0,741.8,768.02,799.48,844.52,-3.27,-11.88,True,False,False,False,False,False,False,-3.19%,-7.72%,-22.77%,-2.33%,-7.76%,-30.35%,INDUSINDBK.NS
1335.3,1358.34,1370.65,1413.02,1447.42,-2.28,-8.24,True,False,False,False,False,False,False,-5.49%,-6.59%,-10.25%,-4.63%,-6.63%,-17.84%,NAUKRI.NS
1447.9,1489.62,1486.41,1537.22,1619.32,-2.11,-7.83,True,False,False,True,False,False,False,-3.24%,-6.59%,-24.32%,-2.39%,-6.63%,-31.90%,INFY.NS
142.48,146.73,146.86,162.46,164.59,-0.6,-13.37,False,False,False,False,False,False,False,-1.19%,-26.01%,-4.41%,-0.33%,-26.05%,-12.00%,INOXWIND.NS
974.25,1001.75,998.19,1064.96,925.85,-1.18,-16.89,True,False,True,True,False,True,False,-1.36%,-9.41%,9.11%,-0.51%,-9.45%,1.53%,INTELLECT.NS
5594.0,5680.3,5799.58,5698.13,5189.35,-2.54,-5.79,False,False,True,False,True,True,False,-8.28%,5.12%,40.26%,-7.42%,5.08%,32.68%,INDIGO.NS
1327.0,1344.03,1391.13,1399.75,1433.56,-3.15,-9.66,True,False,False,False,False,False,False,-4.08%,-9.34%,-18.59%,-3.23%,-9.38%,-26.18%,IPCALAB.NS
1687.9,1702.67,1712.88,1696.46,1683.16,-2.37,0.41,True,False,True,False,True,True,False,-2.31%,1.61%,-3.30%,-1.46%,1.57%,-10.88%,JBCHEPHARM.NS
6306.0,6620.02,6786.69,6322.93,5531.49,-6.65,-2.84,False,False,True,False,True,True,False,-11.61%,15.92%,44.04%,-10.75%,15.88%,36.46%,JKCEMENT.NS
681.8,683.66,648.69,665.73,670.05,11.51,6.07,True,False,False,True,False,True,False,6.19%,-6.32%,-2.74%,7.05%,-6.36%,-10.33%,JBMA.NS
367.1,364.86,343.97,352.96,334.84,10.59,0.26,False,False,True,True,False,True,False,11.29%,-2.08%,2.11%,12.15%,-2.12%,-5.47%,JKTYRE.NS
163.3,176.31,174.46,159.16,132.11,-10.89,-3.65,False,False,True,True,True,True,False,-11.52%,35.94%,47.38%,-10.67%,35.90%,39.80%,JMFINANCIL.NS
537.0,527.33,524.31,517.72,521.59,5.49,1.03,False,False,True,True,True,True,False,3.01%,8.63%,-1.59%,3.87%,8.59%,-9.17%,JSWENERGY.NS
15494.0,18283.75,18617.14,20559.92,19976.31,-16.87,-29.68,True,False,False,False,False,False,False,-15.17%,-33.60%,-7.83%,-14.32%,-33.64%,-15.41%,JSWHL.NS
317.0,321.67,311.89,307.1,296.56,3.41,0.08,True,False,True,True,True,True,False,2.82%,10.95%,10.45%,3.68%,10.91%,2.87%,JSWINFRA.NS
1145.5,1115.79,1075.85,1044.51,1006.32,6.84,11.14,False,False,True,True,True,True,False,6.88%,14.74%,26.77%,7.73%,14.70%,19.19%,JSWSTEEL.NS
17.82,18.57,19.04,18.62,16.95,-2.94,-16.81,False,False,True,False,True,True,False,-6.55%,18.41%,8.92%,-5.70%,18.36%,1.34%,JPPOWER.NS
104.05,102.54,102.77,103.7,99.23,3.86,-6.73,True,False,True,False,False,True,False,-0.99%,5.69%,16.15%,-0.13%,5.65%,8.57%,J&KBANK.NS
204.76,207.39,207.42,217.17,236.48,-2.3,-8.89,False,False,False,False,False,False,False,-0.19%,-3.20%,-15.63%,0.67%,-3.24%,-23.21%,JINDALSAW.NS
763.0,765.33,743.55,709.95,664.94,0.31,11.04,False,False,True,True,True,True,False,-1.20%,18.23%,22.50%,-0.35%,18.18%,14.92%,JSL.NS
1063.9,1044.26,1008.55,976.12,930.24,3.46,10.47,False,False,True,True,True,True,False,5.53%,12.79%,17.16%,6.39%,12.75%,9.58%,JINDALSTEL.NS
300.8,308.48,316.12,308.04,280.05,-4.11,-5.04,False,False,True,False,True,True,False,-8.42%,3.39%,13.20%,-7.56%,3.35%,5.61%,JIOFIN.NS
622.0,635.7,639.21,662.14,672.25,-1.41,-8.77,True,False,False,False,False,False,False,-1.90%,-5.81%,-15.46%,-1.05%,-5.86%,-23.04%,JUBLFOOD.NS
650.0,690.56,718.28,729.25,713.8,-11.17,-20.38,True,False,True,False,False,False,False,-8.87%,-7.51%,-8.79%,-8.01%,-7.55%,-16.37%,JUBLINGREA.NS
1112.0,1093.98,1105.55,1110.89,1031.38,6.79,-9.35,True,False,True,False,False,True,False,2.90%,-0.42%,14.39%,3.75%,-0.46%,6.81%,JUBLPHARMA.NS
337.45,333.04,334.45,360.94,373.72,2.27,-7.31,True,False,False,False,False,False,False,-1.69%,-16.98%,-23.33%,-0.83%,-17.02%,-30.91%,JWL.NS
835.2,836.28,836.54,873.34,887.93,2.46,-5.67,True,False,False,False,False,False,False,-0.15%,-8.73%,-19.31%,0.71%,-8.77%,-26.89%,JUSTDIAL.NS
318.15,323.54,329.08,333.78,349.1,-5.62,-6.64,False,False,False,False,False,False,False,-7.50%,-5.87%,-16.74%,-6.64%,-5.91%,-24.32%,JYOTHYLAB.NS
879.0,907.98,943.8,1046.92,1078.27,-1.79,-18.25,True,False,False,False,False,False,False,-7.08%,-29.03%,-24.37%,-6.23%,-29.07%,-31.95%,JYOTICNC.NS
1050.3,1052.1,1056.54,1102.27,1028.57,6.63,-10.83,False,False,True,False,False,True,False,5.26%,-8.63%,9.74%,6.12%,-8.67%,2.16%,KPRMILL.NS
4030.6,4103.03,3972.23,3830.0,3681.82,0.23,1.01,True,False,True,True,True,True,False,1.96%,10.79%,0.35%,2.81%,10.75%,-7.23%,KEI.NS
199.0,200.16,203.58,211.6,238.03,1.56,-11.01,True,False,False,False,False,False,False,-2.24%,-9.97%,-36.80%,-1.38%,-10.01%,-44.39%,KNRCON.NS
1151.0,1239.76,1223.74,1267.95,1290.1,-5.38,-7.91,True,False,False,True,False,False,False,-5.20%,-13.14%,-12.48%,-4.34%,-13.19%,-20.06%,KPITTECH.NS
1185.7,1216.24,1223.61,1140.4,1041.24,-2.96,-2.99,False,False,True,False,True,True,False,-7.94%,13.34%,11.04%,-7.09%,13.30%,3.46%,KAJARIACER.NS
1243.0,1263.71,1229.92,1193.68,1111.52,-2.31,4.88,False,False,True,True,True,True,False,-2.75%,12.18%,6.95%,-1.90%,12.13%,-0.64%,KPIL.NS
465.8,492.71,524.82,540.61,539.38,-9.13,-21.23,False,False,False,False,False,False,False,-8.58%,-18.13%,-21.67%,-7.72%,-18.17%,-29.25%,KALYANKJIL.NS
250.0,246.76,242.87,246.22,244.87,3.46,0.77,True,False,False,True,False,True,False,2.94%,-0.81%,-0.46%,3.79%,-0.85%,-8.04%,KANSAINER.NS
210.4,210.42,213.57,208.7,193.5,1.0,-5.73,True,False,True,False,True,True,False,-2.22%,14.92%,17.79%,-1.36%,14.88%,10.20%,KARURVYSYA.NS
7163.0,7133.58,6488.29,6205.58,5813.1,8.98,21.47,False,False,True,True,True,True,False,15.52%,19.82%,16.56%,16.38%,19.78%,8.98%,KAYNES.NS
853.7,867.43,844.82,856.12,846.36,0.7,-1.04,True,False,False,True,False,True,False,4.37%,-1.83%,-9.60%,5.23%,-1.87%,-17.18%,KEC.NS
1079.0,1092.41,1099.03,1151.93,1136.3,1.12,-15.3,True,False,False,False,False,False,False,-3.68%,0.74%,-7.33%,-2.82%,0.70%,-14.92%,KFINTECH.NS
1992.0,1999.97,1969.56,1971.14,1897.61,-0.8,-4.43,True,False,True,True,False,True,False,1.17%,10.03%,3.69%,2.02%,9.99%,-3.89%,KIRLOSBROS.NS
926.0,914.66,915.62,888.6,845.6,1.05,1.33,True,False,True,False,True,True,False,-3.67%,7.18%,-0.82%,-2.82%,7.14%,-8.41%,KIRLOSENG.NS
2067.7,2000.65,1998.25,2066.28,2015.64,5.48,-4.28,True,False,False,True,False,False,False,2.47%,-0.20%,18.25%,3.33%,-0.24%,10.67%,KOTAKBANK.NS
689.9,740.38,744.88,708.37,656.67,-5.17,-9.37,True,False,True,False,True,True,False,-10.30%,2.84%,6.19%,-9.45%,2.80%,-1.39%,KIMS.NS
258.55,240.83,222.34,206.56,176.03,13.82,23.58,True,False,True,True,True,True,False,16.57%,48.30%,96.44%,17.43%,48.26%,88.85%,LTF.NS
4185.0,4181.5,4218.33,4301.17,4511.34,-0.25,-3.17,False,False,False,False,False,False,False,-2.44%,-3.86%,-10.29%,-1.58%,-3.90%,-17.88%,LTTS.NS
577.15,570.62,569.87,583.76,571.1,3.6,-5.3,True,False,False,True,False,False,False,1.64%,-1.15%,6.32%,2.49%,-1.19%,-1.26%,LICHSGFIN.NS
404.45,441.46,452.87,450.0,412.56,-9.81,-19.16,True,False,True,False,True,True,False,-10.82%,-1.51%,5.35%,-9.96%,-1.55%,-2.23%,LTFOODS.NS
5134.5,5262.68,5185.48,5207.3,5172.4,-1.09,-0.79,True,False,True,True,False,True,False,-1.92%,0.69%,-9.93%,-1.06%,0.65%,-17.51%,LTIM.NS
3685.0,3627.67,3606.43,3599.84,3482.68,2.34,6.36,True,False,True,True,True,True,False,2.00%,2.00%,7.42%,2.86%,1.96%,-0.17%,LT.NS
409.45,416.98,414.35,416.94,416.73,-3.64,-7.99,False,False,False,True,False,True,False,-3.95%,-2.58%,-7.96%,-3.10%,-2.62%,-15.54%,LATENTVIEW.NS
873.5,889.4,872.16,780.74,684.27,-0.14,6.09,True,False,True,True,True,True,False,-1.84%,43.08%,54.00%,-0.99%,43.04%,46.41%,LAURUSLABS.NS
166.64,171.97,161.72,151.8,145.3,-1.81,5.92,False,False,True,True,True,True,False,0.18%,18.07%,18.66%,1.04%,18.03%,11.08%,LEMONTREE.NS
909.4,886.63,888.75,901.36,851.97,4.44,0.26,True,False,True,False,False,True,False,1.54%,-2.18%,11.64%,2.40%,-2.22%,4.06%,LICI.NS
6240.0,6420.68,6432.07,6711.73,6434.99,-2.02,-6.85,True,False,False,False,False,False,False,-2.77%,-17.41%,-2.99%,-1.91%,-17.45%,-10.57%,LINDEINDIA.NS
1238.7,1305.68,1375.54,1413.44,1321.75,-6.72,-15.88,False,False,True,False,False,False,False,-11.34%,-8.18%,-14.49%,-10.49%,-8.22%,-22.07%,LLOYDSME.NS
1142.1,1184.5,1225.69,1322.26,1276.8,-5.39,-20.7,True,False,False,False,False,False,False,-8.90%,-20.38%,-10.74%,-8.04%,-20.42%,-18.32%,LODHA.NS
1979.2,1986.96,1954.42,1953.68,2009.17,1.44,4.64,True,False,False,True,True,False,False,0.85%,2.57%,-7.57%,1.71%,2.53%,-15.15%,LUPIN.NS
65.55,66.12,65.15,67.22,64.24,4.26,-7.26,True,False,True,True,False,True,False,0.09%,2.61%,-1.94%,0.95%,2.57%,-9.53%,MMTC.NS
148550.0,149711.0,147205.8,144417.27,131120.12,2.56,0.33,True,False,True,True,True,True,False,1.38%,1.47%,27.05%,2.23%,1.43%,19.47%,MRF.NS
1278.0,1297.27,1312.5,1356.92,1321.57,-0.54,-12.85,False,False,False,False,False,False,False,-3.92%,-4.60%,2.92%,-3.06%,-4.64%,-4.66%,MGL.NS
598.35,621.37,650.96,673.02,664.91,-9.73,-13.85,True,False,False,False,False,False,False,-11.36%,-13.54%,-5.66%,-10.51%,-13.58%,-13.24%,MAHSEAMLES.NS
273.8,276.26,265.41,262.82,264.18,5.43,3.11,True,False,True,True,True,True,False,5.00%,6.77%,5.17%,5.86%,6.73%,-2.41%,M&MFIN.NS
3468.5,3555.53,3382.69,3237.16,3046.67,5.55,6.49,False,False,True,True,True,True,False,2.77%,16.63%,14.65%,3.62%,16.59%,7.07%,M&M.NS
286.0,287.97,273.5,264.95,235.05,-0.69,5.33,False,False,True,True,True,True,False,7.78%,23.47%,61.48%,8.64%,23.43%,53.90%,MANAPPURAM.NS
133.55,128.71,128.34,135.32,132.92,4.95,-7.78,True,False,False,True,False,False,False,5.46%,-10.27%,-2.38%,6.32%,-10.31%,-9.96%,MRPL.NS
